"id"	"x"	"y"	"trait"
1	0.403854075595204	0.455587959735572	4.19830065053825
2	0.182806921007875	0.0861424998125826	4.95036586708699
3	0.259822636514621	0.554911620203319	3.95094604317037
4	0.260382663752026	0.621704671110489	2.15194907668446
5	0.339452596734222	0.480340207718604	5.04004385286881
6	0.678139470347878	0.401876685074509	3.84872559157174
7	0.185961912092031	0.630190549364445	3.24858237649068
8	0.695830778433084	0.437877415565288	3.35038377370571
9	0.00450286738514131	0.385737197445058	3.69398731147421
10	0.154071247602261	0.592519937851242	3.27087905126471
11	0.101392842873232	0.323398220878708	6.65419685903049
12	0.477149021052656	0.449340045716411	4.69240044982547
13	0.40779857955564	0.57127764187516	2.32913644444578
14	0.527443250342775	0.243713348254581	4.29886591819381
15	0.66204243216814	0.704468197821131	6.26766643779855
16	0.275056738056707	0.179171930332014	3.8457776544607
17	0.144306619970414	0.534875648361866	4.77327700817137
18	0.572282827089988	0.551356599550512	3.82722113704085
19	0.16015662526359	0.286022258971261	4.53623387033221
20	0.246586487228404	0.0237994042149713	4.57650537824767
21	0.414221442673428	0.361492160112801	3.91784286918061
22	0.639507470451624	0.588039633188761	4.40667768763339
23	0.301671376085458	0.00354269187643691	4.06120510242448
24	0.134867122676875	0.35933046685656	4.88660901979983
25	0.048041851985586	0.326654229068393	5.27015822403401
26	0.503195089040009	0.489608791144989	2.6846089474284
27	0.589149813282583	0.511296169365875	3.79754467225783
28	0.57967520486542	0.0417129977426738	2.06922957559548
29	0.136641559658378	0.533952891187469	2.81774648499702
30	0.67137876731205	0.412591045345525	3.44265224722051
31	0.688736068537524	0.610049722090797	4.4398842916304
32	0.51087124813191	0.236564038598501	3.06172613812881
33	0.679210253345782	0.449649799534366	3.86088657035471
34	0.503264742140165	0.631885147208614	4.52828738052791
35	0.240823132892394	0.0010677324551068	5.09218992700363
36	0.04277303148321	0.132529184800323	3.39765355742425
37	0.428544038274035	0.542989498030377	4.61294819013231
38	0.357809868325201	0.438042576058348	3.086428784313
39	0.545500359487285	0.584185173994536	3.66087839393415
40	0.275877381484332	0.508431261210585	5.41684718346124
41	0.137934746472154	0.656857038553577	4.22106453421006
42	0.535958899089031	0.23628713610869	5.58611980199946
43	0.286519265639522	0.205681273679384	4.42761987345503
44	0.459082298310782	0.100424395716236	3.43234211134471
45	0.338550445088207	0.126306393595597	2.57079321696734
46	0.395996228024817	0.477027300954157	5.02036639351229
47	0.431536172783092	0.253484557215605	5.27954921267526
48	0.538639192358678	0.280834337533605	4.30121232200956
49	0.283761475016812	0.089601869345147	2.63109476968676
50	0.375663773354333	0.597874324852538	4.10242425936857
51	0.43750613228759	0.532777477156412	3.35388725440781
52	0.296679841675069	0.335461435718576	5.09118769901068
53	0.205913256189761	0.295808885117762	2.21466910565182
54	0.70004586384387	0.111509202090244	1.88248870058738
55	0.176959392665308	0.601463029398383	4.43594691187931
56	0.579896889879962	0.610985995726584	3.72669198477519
57	0.201097987143834	0.0748046424430261	4.62021367415274
58	0.489117108479803	0.515016839151767	4.68635100153431
59	0.44392557426666	0.704451188110398	5.30477488608621
60	0.65508765178527	0.299985483376504	3.34313370461157
61	0.342708320761952	0.655878312175355	3.22401468723956
62	0.473267779017927	0.271231433286394	2.76675369721758
63	0.583712203048363	0.653558692043565	2.98805639923493
64	0.0269163297802041	0.0647970584797572	4.83868278318301
65	0.583734187075037	0.0680714682139928	3.41921701715791
66	0.417803880180463	0.238932816608269	3.69392192829976
67	0.586542122404671	0.396573366224174	6.49558313952842
68	0.349895813816422	0.0347107580327469	4.55874266644678
69	0.0163367687955242	0.651655049288141	3.82033348623871
70	0.309554688748788	0.537910504299516	3.23974682984531
71	0.397622659926965	0.0545256615865904	4.92279860710112
72	0.425801022426634	0.538787908336829	3.72910254214872
73	0.133588922525103	0.394888919843595	4.78225903087162
74	0.372776319927813	0.348748366194985	3.49342299543768
75	0.104924205149954	0.105243720408515	4.40861126805359
76	0.684315158498127	0.173469474734744	3.46552247900325
77	0.178224667564022	0.377554021479102	4.40738994900744
78	0.666627912973991	0.643452024626078	4.08259748292016
79	0.0324455878426023	0.406627161901929	4.3057278202512
80	0.295479794292782	0.444410004710452	3.6935826899926
81	0.246024679286649	0.0753217254991575	3.59301390385846
82	0.375266756956078	0.46678288133676	3.96043544055602
83	0.442382833987217	0.268870940754353	1.89338356668492
84	0.263189305206339	0.12218813184355	2.22031221182821
85	0.177293157016025	0.465275642203926	2.45708234897147
86	0.633942617070752	0.501967896123831	3.59205448534212
87	0.591733478316573	0.680046973655845	3.04615729452717
88	0.214266505061534	0.340452775364428	2.45711882436898
89	0.333727226751524	0.0681561715256986	4.3954316388555
90	0.0785632559171069	0.66664051339997	4.49505801282756
91	0.484442470461102	0.051771036422694	3.72176079678022
92	0.113893540518919	0.202810594040026	3.88752454175362
93	0.362546257074598	0.290679852211734	3.06365059699718
94	0.0198226735558571	0.154874771836129	2.07070136328272
95	0.256051107007105	0.175480090636865	3.12185767732505
96	0.219090214013876	0.703252471646562	3.74535539297377
97	0.664101732619374	0.259212323806403	4.23696934858397
98	0.205964481568223	0.652187371064187	4.19186106712722
99	0.0381848200225566	0.0401746092899761	3.69632242860648
100	0.0144599531677214	0.0458181510016536	3.84635353785775
